filename,text
chapter4_9_cyrenely_101.wav,嗯……
chapter4_9_cyrenely_102.wav,嗯…？
chapter4_9_cyrenely_103.wav,哈哈，我就想看你的反应。来，告诉你吧——
chapter4_9_cyrenely_104.wav,——是这张牌？它的名字叫「救世主」。
chapter4_9_cyrenely_105.wav,唔…那一大长串解读，我就不给你念了吧？
chapter4_9_cyrenely_106.wav,简单来说，这张牌的意思就是…你会成为被所有人崇拜的英雄，用你手里的剑保护世界，从可怕的敌人手中救下很多、很多的人！如何，很棒吧？
chapter4_9_cyrenely_107.wav,…怎么啦？这可是张好牌呀。
chapter4_9_cyrenely_108.wav,哈哈……
chapter4_9_cyrenely_109.wav,那，小英雄…如果有一天，我们必须和哀丽秘榭说再见了，你会愿意成为「救世主」吗？
chapter4_9_cyrenely_110.wav,嗯，如果发生了那种事…也就代表世界必须有人去拯救了。
chapter4_9_cyrenely_111.wav,……
chapter4_9_cyrenely_112.wav,哈哈，我在逗你玩呢~放心吧，哀丽秘榭可是很和平的，坏人绝对找不到我们。
chapter4_9_cyrenely_113.wav,你要回家了吗…要是不着急，我们再去和小妖精们玩玩，好不好？
chapter4_9_cyrenely_114.wav,嘻嘻…真有干劲呀。那我们走吧……
chapter4_9_cyrenely_115.wav,希望这个世界，永远不需要「救世主」呀。
vo_ambient_w4_v340_greeting_cyrene_101.wav,呼…呼…嘻，逗你的，我可没睡哦。
vo_ambient_w4_v340_greeting_cyrene_102.wav,这边这边，你看！水面上的倒影，是不是特别可爱？
vo_ambient_w4_v340_greeting_cyrene_103.wav,嗨，见到你真高兴！是来找人家玩的吗？
vo_ambient_w4_v340_greeting_cyrene_105.wav,喜欢这样悠闲的时光吗？我很喜欢哦，美好的一天，从见到你开始。
vo_ambient_w4_v340_greeting_cyrene_106.wav,别心急，我们还有好多好多时间。慢慢来，时光会为我们停下脚步。
vo_ambient_w4_v340_greeting_cyrene_107.wav,这朵花送给你！它就像少女的心房，要用心呵护哦。
vo_ambient_w4_v340_greeting_cyrene_108.wav,小奇美拉，怎么小小一只呢？快快长大，让我看看你会变得多可爱吧。
vo_ambient_w4_v340_greeting_cyrene_109.wav,嗯…哪里去了呢？偷偷躲在哪个小角落里，等着我去找呢？
vo_ambient_w4_v340_greeting_cyrene_110.wav,软乎乎的小海豹，在水池里一摇一摆，嘟嘟的，嘟嘟的…真是可爱到不行~
vo_ambient_w4_v340_greeting_cyrene_111.wav,好可爱的奇美拉！得给它起个甜甜的名字才行，你有什么主意吗？
vo_ambient_w4_v340_greeting_cyrene_112.wav,把种子埋进土里，等待它发芽，开出软软的花，就像是在守候一个小小的奇迹。
vo_ambient_w4_v340_greeting_cyrene_113.wav,水面有动静了！快快，把鱼竿提起来，拜托啦！
vo_ambient_w4_v340_greeting_cyrene_114.wav,嗯？这么没防备地睡着了…可是会被坏人盯上的，要小心哦。
vo_ambient_w4_v340_greeting_cyrene_115.wav,呀，我可以抓紧你吗…大地兽不会突然跑起来，把人家甩出去吧？
vo_ambient_w4_v340_greeting_cyrene_117.wav,瞧！这个稻草人的模样，是不是和你特别像？我可是观察了好久才做出来的。
vo_ambient_w4_v340_greeting_cyrene_118.wav,哦，你喜欢这里的风景呀？让我也好好看看，记下你喜欢的地方~
vo_ambient_w4_v340_greeting_cyrene_119.wav,风车转呀转，转得好慢好慢，仿佛连时间也停下来了呢。
vo_ambient_w4_v340_greeting_cyrene_120.wav,呼~感觉有点困了…是时候闭上眼睛，去梦里相见啦……
vo_ambient_w4_v340_greeting_cyrene_121.wav,好舒服的风呀，真希望生活每天都能像海面一样平静。
vo_ambient_w4_v340_greeting_cyrene_122.wav,这片麦田可是我们的宝贝，不能随便踩进去哦。会把希望踩坏的。
vo_ambient_w4_v340_greeting_cyrene_123.wav,真有意思呢，你这么一说，人家都想去实地看看啦。只是，要你来当向导！
vo_ambient_w4_v340_greeting_cyrene_126.wav,风铃叮叮当当，就像是怦怦的心跳，好浪漫呀。
vo_ambient_w4_v340_greeting_cyrene_127.wav,想听故事吗？我有好多好多，可以一个个讲给你听。条件只有一个——要仔细听，好吗？
vo_ambient_w4_v340_greeting_cyrene_128.wav,故乡是很让人怀念，可更重要的，是迈出向前的脚步，对吧？
vo_ambient_w4_v340_greeting_cyrene_129.wav,（均匀的呼吸声）
vo_ambient_w4_v380_broadcast_cyrene_101.wav,小小一只的奇美拉，快快在爱里长大吧♪
chapter3_17_memberA_101.wav,放过我吧……
chapter3_17_memberA_102.wav,鬼、鬼啊！别…别过来……
chapter3_17_memberA_103.wav,放过我吧，放过我吧…我一生积德行善，怎么死了还不得安息……
chapter3_17_memberA_104.wav,你、你还和看不见的东西聊得有来有回，我不是死了是什么？呜，呜呜…我就不该作死挑战禁忌，尝试在梦里入睡…好奇心害死皮皮西啊！
chapter3_17_memberA_105.wav,别、别再问了！会把怪物引来的，死去的人全部都在这里，全部…！
